customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
551,Florence Muldoon,Female,8,1987-08-10,36.00 ,Structural Engineer,Financial Services,High Net Worth,N,No,9
559,Erma Vyel,Female,39,1988-03-05,35.00 ,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,16
623,Hazel Brokenshire,Male,52,1988-04-23,35.00 ,Health Coach II,Property,High Net Worth,N,No,4
661,Cinderella Haslen,Female,35,1988-05-07,35.00 ,Sales Associate,IT,High Net Worth,N,No,14
684,Malvin ,Male,88,1987-07-03,36.00 ,Desktop Support Technician,Financial Services,Mass Customer,N,No,14
692,Goraud Ayling,Male,42,1987-12-25,35.00 ,Database Administrator IV,Property,Mass Customer,N,No,7
763,Benita Cuffley,Female,95,1987-11-05,35.00 ,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,12
798,Dorita Blackburne,Female,22,1988-05-20,35.00 ,Teacher,Financial Services,High Net Worth,N,No,5
851,Cammi Tesmond,Female,19,1987-12-30,35.00 ,Project Manager,n/a,Affluent Customer,N,Yes,2
877,Didi Milne,Female,92,1988-05-13,35.00 ,Accounting Assistant III,Financial Services,Mass Customer,N,Yes,3
919,Grove Peltzer,Male,48,1987-07-17,36.00 ,Registered Nurse,Health,Mass Customer,N,Yes,13
936,Raffaello Godleman,Male,64,1988-05-16,35.00 ,Speech Pathologist,Health,High Net Worth,N,No,3
940,Marnia Claesens,Female,3,1987-06-16,36.00 ,Administrative Officer,Manufacturing,Mass Customer,N,No,9
999,Dido Leyburn,Female,12,1988-04-10,35.00 ,Recruiting Manager,n/a,High Net Worth,N,No,4
1058,Gretel Gionettitti,Female,37,1987-10-24,35.00 ,Research Assistant IV,Retail,Affluent Customer,N,Yes,4
1148,Inigo Ojeda,Male,60,1987-09-28,35.00 ,Statistician IV,Financial Services,High Net Worth,N,No,5
1203,Claresta Carnier,Female,38,1988-05-06,35.00 ,Technical Writer,Health,Affluent Customer,N,No,22
1220,Paulie Akerman,Male,12,1987-06-08,36.00 ,Editor,n/a,High Net Worth,N,No,14
1225,Arte Witchell,Male,5,1988-01-22,35.00 ,Clinical Specialist,Health,Mass Customer,N,Yes,10
1265,Kipper Monck,Male,72,1987-07-22,36.00 ,Biostatistician I,Property,Mass Customer,N,Yes,2
1323,Kristofor Mockes,Male,27,1988-04-04,35.00 ,Account Executive,n/a,High Net Worth,N,Yes,9
1337,Damara Wheatland,Female,15,1988-03-08,35.00 ,Structural Engineer,Health,Mass Customer,N,No,10
1396,Sinclair Melonby,Male,20,1987-10-07,35.00 ,Cost Accountant,Financial Services,Mass Customer,N,No,18
1493,Lisabeth Fundell,Female,51,1987-08-12,36.00 ,Engineer II,Agriculture,High Net Worth,N,No,22
1517,Murdoch Twort,Male,90,1987-09-15,36.00 ,Operator,IT,Affluent Customer,N,No,12
1605,Latrena Ker,Female,72,1988-03-01,35.00 ,NA,n/a,Affluent Customer,N,No,9
1607,Tiffani Van Castele,Female,39,1988-01-22,35.00 ,Marketing Assistant,Retail,Mass Customer,N,Yes,15
1715,Cobb Schrinel,Male,41,1988-06-01,35.00 ,Web Developer III,Entertainment,Mass Customer,N,Yes,12
1729,Alla Kyles,Female,37,1987-11-16,35.00 ,Mechanical Systems Engineer,Agriculture,High Net Worth,N,No,7
1792,Dunstan Kegley,Male,1,1988-04-07,35.00 ,NA,Financial Services,Mass Customer,N,No,15
1803,Clarinda Edlyn,Female,75,1988-01-13,35.00 ,NA,n/a,Mass Customer,N,No,6
1828,Leigha Bacchus,Female,65,1987-12-02,35.00 ,Junior Executive,Manufacturing,Affluent Customer,N,No,14
1853,Agathe Dimmick,Female,67,1987-06-20,36.00 ,Recruiter,n/a,Mass Customer,N,Yes,17
1906,Waylan Katte,Male,69,1988-04-24,35.00 ,Product Engineer,Retail,Mass Customer,N,No,22
1920,Rutter Marlen,Male,29,1988-01-06,35.00 ,Sales Associate,Financial Services,Mass Customer,N,No,13
2026,Anabelle Rogerson,Female,62,1987-09-18,36.00 ,Structural Engineer,Property,Mass Customer,N,Yes,7
2097,Web Decaze,Male,38,1988-04-08,35.00 ,Recruiter,Telecommunications,Mass Customer,N,No,21
2225,Christina Easum,Female,45,1988-04-02,35.00 ,Occupational Therapist,Health,Affluent Customer,N,No,19
2294,Skipton Cordie,Male,25,1987-06-16,36.00 ,Associate Professor,Manufacturing,Mass Customer,N,No,21
2318,Willa Malyan,Female,30,1988-03-01,35.00 ,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6
2323,Adair Piser,Male,2,1988-04-30,35.00 ,Desktop Support Technician,Property,High Net Worth,N,No,13
2490,Clint Krause,Male,28,1987-10-01,35.00 ,NA,Health,Mass Customer,N,Yes,5
2544,Ellery Bowra,Male,73,1988-01-31,35.00 ,VP Marketing,Manufacturing,Mass Customer,N,Yes,16
2551,Gabrila Gobbett,Female,0,1987-10-10,35.00 ,VP Quality Control,n/a,Mass Customer,N,No,5
2682,Annamarie Bouzan,Female,54,1987-11-01,35.00 ,Accountant III,Manufacturing,High Net Worth,N,Yes,20
2712,Carissa Hassent,Female,0,1987-06-26,36.00 ,Tax Accountant,Manufacturing,High Net Worth,N,Yes,11
2767,Sybil Scramage,Female,84,1988-02-22,35.00 ,Desktop Support Technician,Property,High Net Worth,N,No,22
2782,Gillian Scrimshire,Female,91,1988-05-11,35.00 ,Tax Accountant,IT,Mass Customer,N,No,12
2791,Dew Lavrinov,Male,72,1988-04-12,35.00 ,Financial Advisor,Financial Services,Mass Customer,N,No,3
2800,Dominga Planke,Female,29,1988-01-09,35.00 ,Cost Accountant,Financial Services,Mass Customer,N,No,2
2837,Caitrin MacTavish,Female,81,1987-12-04,35.00 ,NA,Retail,Mass Customer,N,No,10
2862,Normand Pattillo,Male,46,1987-12-23,35.00 ,Cost Accountant,Financial Services,Mass Customer,N,No,10
2924,Fina McLaughlin,Female,79,1988-01-26,35.00 ,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,6
3101,Paxton Lermit,Male,68,1987-08-27,36.00 ,Geological Engineer,Manufacturing,High Net Worth,N,No,12
3207,Anica Halfhyde,Female,46,1987-08-29,36.00 ,NA,n/a,Mass Customer,N,No,21
3210,Stella Abreheart,Female,80,1988-02-01,35.00 ,Junior Executive,Manufacturing,Mass Customer,N,No,1
3252,Alexia McTerrelly,Female,59,1987-06-15,36.00 ,GIS Technical Architect,n/a,High Net Worth,N,Yes,14
3400,Brenna Childes,Female,46,1987-06-25,36.00 ,Sales Associate,Financial Services,Mass Customer,N,Yes,18
3469,Arabele Lantoph,Female,90,1987-08-24,36.00 ,Nurse Practicioner,Health,Mass Customer,N,Yes,5
3495,Constantine Frissell,Female,57,1987-07-12,36.00 ,Programmer III,Financial Services,High Net Worth,N,No,8
3579,Rachel Somes,Female,32,1987-09-15,36.00 ,Software Test Engineer III,Health,High Net Worth,N,No,20
3770,Caddric Ruddiforth,Male,54,1988-02-02,35.00 ,Legal Assistant,Agriculture,Mass Customer,N,No,17
3821,Cassandra Cescotti,Female,96,1988-03-27,35.00 ,VP Marketing,Manufacturing,Affluent Customer,N,No,14
3844,Clotilda Oret,Female,87,1987-12-06,35.00 ,NA,Manufacturing,Affluent Customer,N,No,15
3888,Lusa Vigers,Female,4,1987-09-13,36.00 ,Programmer Analyst I,IT,High Net Worth,N,Yes,11
3909,Micheil McGeorge,Male,1,1987-10-04,35.00 ,NA,Manufacturing,High Net Worth,N,Yes,18
3914,Izabel Roelofs,Female,79,1988-05-21,35.00 ,Assistant Manager,Entertainment,Affluent Customer,N,Yes,22
3930,Blancha Baldi,Female,43,1988-01-06,35.00 ,NA,Financial Services,High Net Worth,N,No,22
10,Fiorenze Birdall,Female,49,1988-10-11,34.00 ,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,20
52,Curran Bentson,Male,57,1988-06-22,35.00 ,NA,Financial Services,Mass Customer,N,Yes,13
57,Abba Masedon,Male,87,1988-06-13,35.00 ,Chief Design Engineer,n/a,Mass Customer,N,Yes,13
86,Job Sleney,Male,75,1989-03-04,34.00 ,Occupational Therapist,Health,High Net Worth,N,Yes,7
123,Almeta Kalinsky,Female,85,1988-12-03,34.00 ,Analyst Programmer,Financial Services,High Net Worth,N,No,15
172,Hilton Carney,Male,54,1988-09-12,35.00 ,Editor,Manufacturing,Affluent Customer,N,Yes,6
345,Tish Oleksiak,Female,74,1989-02-03,34.00 ,Senior Sales Associate,Health,High Net Worth,N,Yes,17
476,Kane Jahnel,Male,65,1989-04-21,34.00 ,Computer Systems Analyst IV,n/a,Mass Customer,N,No,14
537,Raine Sneezum,Female,16,1989-03-26,34.00 ,Structural Engineer,Entertainment,High Net Worth,N,No,7
590,Ddene Burleton,Female,85,1988-09-09,35.00 ,Assistant Professor,Health,Mass Customer,N,Yes,11
793,Kissie Delong,Female,97,1989-01-30,34.00 ,Actuary,Financial Services,High Net Worth,N,Yes,9
856,Peyton Monkeman,Male,63,1988-10-01,34.00 ,Quality Engineer,Financial Services,Mass Customer,N,Yes,9
971,Sarge Lerohan,Male,11,1988-10-25,34.00 ,Geologist I,Manufacturing,High Net Worth,N,No,22
1055,Danell Rose,Female,30,1988-06-08,35.00 ,Data Coordiator,Manufacturing,Mass Customer,N,No,12
1061,Anderson ,Male,34,1988-11-07,34.00 ,Speech Pathologist,Financial Services,Mass Customer,N,No,19
1089,Korney Hess,Female,90,1988-09-17,35.00 ,Product Engineer,Property,Affluent Customer,N,No,12
1098,Maure Crow,Female,99,1989-02-01,34.00 ,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12
1179,Kerry Pashenkov,Male,56,1988-08-15,35.00 ,Media Manager IV,Financial Services,High Net Worth,N,Yes,13
1189,Mart Bazoche,Male,22,1988-08-29,35.00 ,Geologist I,Health,High Net Worth,N,Yes,8
1214,Martino Shalcros,Male,0,1989-05-01,34.00 ,Internal Auditor,Property,High Net Worth,N,No,15
1296,Essy Vondrak,Female,61,1989-03-11,34.00 ,Paralegal,Financial Services,Affluent Customer,N,Yes,9
1336,Moise Inde,Male,83,1989-03-13,34.00 ,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,15
1377,Giacomo Roseburgh,Male,86,1989-05-11,34.00 ,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,2
1448,Hinze Bullent,Male,40,1988-08-09,35.00 ,VP Product Management,Property,Mass Customer,N,No,20
1538,Ahmed Edmondson,Male,74,1989-04-22,34.00 ,Pharmacist,Health,High Net Worth,N,Yes,12
1552,Cully Mangeon,Male,80,1988-06-06,35.00 ,Research Associate,Entertainment,Mass Customer,N,Yes,8
1575,Phaidra Jindacek,Female,82,1989-03-13,34.00 ,Design Engineer,Retail,Mass Customer,N,No,17
1603,Osgood Emerine,Male,89,1988-11-20,34.00 ,Quality Engineer,Manufacturing,Affluent Customer,N,Yes,20
1654,Melli Sperwell,Female,67,1989-03-05,34.00 ,Professor,IT,High Net Worth,N,Yes,9
1690,Torey Kensall,Male,6,1988-12-19,34.00 ,Food Chemist,Health,Affluent Customer,N,Yes,16
1708,Wenona Mahaddie,Female,39,1988-12-30,34.00 ,Marketing Manager,Property,High Net Worth,N,No,20
1713,Jennica Jeeks,Female,89,1988-11-08,34.00 ,Teacher,Retail,High Net Worth,N,Yes,21
1814,Shawn Platfoot,Female,33,1988-08-18,35.00 ,Web Designer IV,Retail,Affluent Customer,N,No,17
1868,Aloisia Ivel,Female,11,1988-06-22,35.00 ,Assistant Manager,Retail,Mass Customer,N,No,10
2037,Irwin Ryall,Male,19,1989-01-04,34.00 ,VP Marketing,IT,Mass Customer,N,No,6
2121,Clarita Jaqueminet,Female,35,1989-02-15,34.00 ,Nurse,Financial Services,Mass Customer,N,Yes,22
2148,Annis Freeth,Female,78,1989-03-20,34.00 ,Engineer I,Manufacturing,Mass Customer,N,Yes,15
2281,Valaria Abrehart,Female,56,1989-05-10,34.00 ,NA,n/a,High Net Worth,N,Yes,14
2311,Addi ,Female,49,1989-02-15,34.00 ,Design Engineer,Health,Mass Customer,N,No,16
2472,Mathias Element,Male,99,1989-06-02,34.00 ,Product Engineer,Health,High Net Worth,N,Yes,16
2488,Idalia Braunton,Female,32,1988-11-17,34.00 ,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7
2556,Chucho Francey,Male,39,1988-08-11,35.00 ,NA,Health,Mass Customer,N,Yes,15
2580,Kalinda ,Female,27,1988-07-04,35.00 ,Teacher,Financial Services,Mass Customer,N,Yes,13
2692,Jacklyn Bromehed,Female,57,1988-12-19,34.00 ,Research Associate,Health,High Net Worth,N,Yes,22
2707,Tabb Haberjam,Male,56,1988-12-26,34.00 ,Account Coordinator,Property,High Net Worth,N,Yes,5
2719,Alleyn Clear,Male,69,1988-08-24,35.00 ,Teacher,Telecommunications,Affluent Customer,N,Yes,6
2727,Kim Gabbitis,Female,88,1988-07-22,35.00 ,Administrative Officer,Financial Services,High Net Worth,N,Yes,2
2766,Rozanna Chartman,Female,93,1989-03-19,34.00 ,Financial Advisor,Financial Services,High Net Worth,N,Yes,8
2918,Elli ,Female,58,1989-02-15,34.00 ,NA,Financial Services,Mass Customer,N,Yes,5
3006,Ariel Dillingston,Female,72,1988-12-06,34.00 ,NA,n/a,Mass Customer,N,Yes,21
3022,Gert Kurtis,Female,21,1988-08-23,35.00 ,NA,n/a,High Net Worth,N,No,8
3026,Minda Pendrid,Female,11,1988-11-21,34.00 ,Account Representative III,Property,Mass Customer,N,Yes,5
3069,Phylis Traves,Female,59,1988-08-12,35.00 ,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12
3094,Izak Andreutti,Male,51,1989-05-28,34.00 ,Biostatistician II,n/a,Mass Customer,N,Yes,17
3106,Yetty Conneely,Female,13,1989-06-03,34.00 ,NA,Financial Services,Mass Customer,N,Yes,21
3377,Jamal MacRury,Male,12,1988-06-23,35.00 ,NA,Manufacturing,Mass Customer,N,Yes,7
3432,Max Cloney,Female,99,1988-11-27,34.00 ,Junior Executive,Agriculture,Mass Customer,N,Yes,2
3441,Janelle Ebbage,Female,44,1988-10-16,34.00 ,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20
3453,Jammie McEvon,Female,57,1989-03-12,34.00 ,Product Engineer,Retail,Affluent Customer,N,No,14
3550,Daisey Britto,Female,50,1988-11-27,34.00 ,Environmental Tech,Retail,Mass Customer,N,Yes,16
3602,Alicea Scamwell,Female,23,1988-11-27,34.00 ,Account Coordinator,Health,Mass Customer,N,No,12
3665,Toma Klaaasen,Female,19,1989-03-23,34.00 ,Dental Hygienist,Health,Mass Customer,N,No,6
3843,Mahmoud Ligerton,Male,0,1989-06-06,34.00 ,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,16
3994,Stephie Byars,Female,5,1989-04-07,34.00 ,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,12
77,Shermie Andrin,Male,79,1989-09-12,34.00 ,Automation Specialist IV,Financial Services,Mass Customer,N,No,7
174,Catie Tosspell,Female,93,1989-11-26,33.00 ,Food Chemist,Health,Mass Customer,N,No,12
177,Ondrea Pablos,Female,25,1989-11-09,33.00 ,Professor,Financial Services,High Net Worth,N,No,4
240,Gavin Fawks,Male,49,1989-07-28,34.00 ,Administrative Assistant III,IT,High Net Worth,N,Yes,15
266,Lelia Garatty,Female,69,1989-07-19,34.00 ,Account Executive,Retail,Affluent Customer,N,No,18
276,Goldi Dwine,Female,47,1990-03-25,33.00 ,NA,Financial Services,Mass Customer,N,No,22
282,Lauren Curcher,Male,82,1989-10-27,33.00 ,VP Quality Control,Agriculture,High Net Worth,N,Yes,11
286,Kiley Canaan,Male,99,1989-08-01,34.00 ,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11
293,Virgilio Willcocks,Male,80,1989-12-10,33.00 ,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20
410,Alicia Townend,Female,14,1990-04-09,33.00 ,Structural Engineer,n/a,Mass Customer,N,Yes,11
432,Amby Pentin,Male,83,1990-02-12,33.00 ,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10
438,Ebenezer Bottelstone,Male,25,1989-08-17,34.00 ,Internal Auditor,Property,High Net Worth,N,Yes,13
481,Marcella Manzell,Female,68,1990-04-12,33.00 ,Programmer IV,Agriculture,Mass Customer,N,No,8
503,Burr Gerb,Male,87,1989-07-19,34.00 ,Dental Hygienist,Health,Affluent Customer,N,Yes,10
515,Winna Verny,Female,55,1989-09-04,34.00 ,Help Desk Operator,IT,High Net Worth,N,No,8
529,Sandor Tumber,Male,18,1989-07-21,34.00 ,Operator,Retail,Affluent Customer,N,Yes,10
574,Gerard Steketee,Male,95,1990-04-09,33.00 ,Senior Cost Accountant,Financial Services,Mass Customer,N,No,20
606,Filia Rosson,Female,62,1989-07-16,34.00 ,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2
613,Carolann O'Hallagan,Female,4,1989-11-14,33.00 ,Analyst Programmer,Property,High Net Worth,N,No,17
700,Josias Mulliner,Male,67,1990-02-20,33.00 ,NA,Financial Services,Mass Customer,N,No,4
706,Kane Gaffer,Male,44,1990-01-06,33.00 ,Media Manager IV,Financial Services,High Net Worth,N,Yes,5
812,Coral Dunkirk,Female,1,1989-09-22,34.00 ,NA,Financial Services,Mass Customer,N,No,16
823,Stesha Morecombe,Female,91,1990-02-17,33.00 ,Internal Auditor,Manufacturing,Affluent Customer,N,No,9
836,Clemence Vautre,Female,33,1990-04-02,33.00 ,Actuary,Financial Services,Mass Customer,N,Yes,9
843,Salomone Sleford,Male,80,1989-09-05,34.00 ,Developer II,Manufacturing,Affluent Customer,N,Yes,9
902,Selene Vasiltsov,Female,37,1989-07-26,34.00 ,Staff Scientist,Retail,Mass Customer,N,No,18
932,Yoko Dowrey,Female,30,1989-07-20,34.00 ,Graphic Designer,n/a,Mass Customer,N,No,18
955,Teresina Gibbie,Female,78,1989-10-01,33.00 ,Research Nurse,Health,Mass Customer,N,Yes,9
1022,Suzann Wilks,Female,56,1990-03-04,33.00 ,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14
1086,Ezechiel Parnall,Male,84,1989-06-21,34.00 ,Statistician IV,Property,Mass Customer,N,Yes,4
1088,Andy Polgreen,Female,19,1989-07-21,34.00 ,Design Engineer,n/a,High Net Worth,N,Yes,3
1105,Sherman McCusker,Male,39,1990-02-10,33.00 ,General Manager,n/a,Mass Customer,N,No,18
1109,Nestor Billingsley,Male,21,1989-09-01,34.00 ,Web Developer II,Entertainment,High Net Worth,N,No,6
1125,Raff Everley,Male,25,1990-01-19,33.00 ,Software Test Engineer III,IT,Affluent Customer,N,No,9
1162,Ambrose Raiston,Male,29,1990-04-13,33.00 ,Marketing Assistant,n/a,Mass Customer,N,Yes,7
1227,Carlina Pencot,Female,63,1989-09-30,33.00 ,Software Engineer I,IT,Affluent Customer,N,Yes,12
1260,Fremont Spawton,Male,92,1989-10-01,33.00 ,Tax Accountant,Property,Mass Customer,N,No,9
1268,Baudoin McCartney,Male,20,1989-12-06,33.00 ,NA,Financial Services,High Net Worth,N,Yes,2
1316,Steven Castellaccio,Male,79,1990-03-06,33.00 ,Recruiter,Retail,High Net Worth,N,Yes,18
1329,Wendy Randlesome,Female,65,1989-07-15,34.00 ,Database Administrator IV,n/a,Mass Customer,N,No,11
1379,Lou Drews,Female,63,1989-06-16,34.00 ,Legal Assistant,Financial Services,Mass Customer,N,Yes,7
1382,Lucio Reame,Male,27,1989-10-23,33.00 ,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20
1495,Charmion Dobsons,Female,4,1989-08-14,34.00 ,Physical Therapy Assistant,Health,High Net Worth,N,Yes,8
1498,Janot McGougan,Female,84,1989-09-27,33.00 ,Nurse,n/a,Affluent Customer,N,Yes,13
1502,Margalit Handrick,Female,52,1990-03-26,33.00 ,Design Engineer,Financial Services,Affluent Customer,N,Yes,11
1547,Chiquita Billyard,Female,82,1990-02-26,33.00 ,Account Coordinator,n/a,Mass Customer,N,Yes,12
1589,Walker Bartalot,Male,83,1989-07-08,34.00 ,Human Resources Manager,Health,Mass Customer,N,Yes,4
1659,Olva Sheehy,Female,75,1989-11-14,33.00 ,Software Consultant,Property,High Net Worth,N,Yes,13
1793,Hewett Handes,Male,19,1989-06-14,34.00 ,Actuary,Financial Services,Mass Customer,N,Yes,2
1859,Melamie Hardman,Female,81,1990-04-08,33.00 ,Accountant IV,IT,High Net Worth,N,Yes,12
1891,Neville Bloyes,Male,6,1990-03-02,33.00 ,Marketing Manager,Retail,Mass Customer,N,Yes,19
1972,Obed Pauler,Male,12,1989-07-14,34.00 ,NA,IT,Mass Customer,N,Yes,2
2014,Sandye Avraam,Female,49,1990-05-25,33.00 ,Associate Professor,Manufacturing,Mass Customer,N,Yes,8
2078,Joice Govett,Female,15,1989-08-30,34.00 ,Computer Systems Analyst III,Manufacturing,Mass Customer,N,No,3
2095,Anette Guerreiro,Female,69,1989-11-13,33.00 ,Account Executive,Manufacturing,Affluent Customer,N,No,8
2130,Evangelina Coxhell,Female,95,1990-01-01,33.00 ,Structural Engineer,Property,High Net Worth,N,Yes,16
2232,Nev Malone,Male,69,1990-05-07,33.00 ,Help Desk Technician,n/a,Mass Customer,N,Yes,11
2269,Beitris Lamy,Female,33,1989-11-11,33.00 ,Product Engineer,n/a,Mass Customer,N,No,9
2330,Claresta Bonnor,Female,5,1990-01-17,33.00 ,Account Coordinator,Property,Mass Customer,N,No,9
2409,Carolan Ortler,Female,23,1989-07-13,34.00 ,NA,Health,Mass Customer,N,No,12
2443,Towny Python,Male,30,1990-02-13,33.00 ,Computer Systems Analyst I,Property,High Net Worth,N,No,20
2537,Peggi Tolan,Female,8,1989-09-06,34.00 ,Senior Quality Engineer,n/a,Affluent Customer,N,Yes,12
2563,Perla Sabatier,Female,49,1990-03-08,33.00 ,Administrative Assistant IV,n/a,Mass Customer,N,Yes,20
2643,Dulsea Maffi,Female,53,1989-10-11,33.00 ,Nurse,n/a,Affluent Customer,N,No,18
2679,Padriac Apple,Male,5,1990-06-06,33.00 ,Director of Sales,Financial Services,High Net Worth,N,No,10
2784,Thurston McKennan,Male,6,1989-08-09,34.00 ,Geological Engineer,Manufacturing,Mass Customer,N,No,13
2816,Denys Dumingos,Female,87,1989-11-25,33.00 ,Administrative Assistant II,Financial Services,Mass Customer,N,Yes,14
2899,Leora Sanderson,Female,13,1990-03-21,33.00 ,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,4
2955,Stuart Dutnell,Male,74,1990-03-19,33.00 ,Community Outreach Specialist,Financial Services,High Net Worth,N,No,13
3044,Russell Brittoner,Male,59,1990-04-11,33.00 ,Occupational Therapist,Health,Affluent Customer,N,Yes,19
3071,Shirlee Murdoch,Female,59,1989-12-25,33.00 ,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12
3102,Paquito Maitland,Male,37,1990-06-04,33.00 ,Assistant Manager,Property,Affluent Customer,N,No,2
3253,Bernadine Shakeshaft,Female,42,1990-02-10,33.00 ,Cost Accountant,Financial Services,High Net Worth,N,Yes,7
3355,Cherin Thireau,Female,50,1990-02-19,33.00 ,Staff Accountant I,Manufacturing,Mass Customer,N,No,3
3476,Stearn Willerstone,Male,39,1989-09-07,34.00 ,NA,Manufacturing,Affluent Customer,N,No,7
3522,Lorri Byrth,Female,73,1989-08-21,34.00 ,Cost Accountant,Financial Services,High Net Worth,N,Yes,11
3563,De Leyband,Female,70,1990-03-12,33.00 ,NA,Financial Services,Affluent Customer,N,No,10
3617,Jessa Milnthorpe,Female,11,1990-05-06,33.00 ,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,3
3632,Elena Sandys,Female,82,1990-03-27,33.00 ,Teacher,n/a,Mass Customer,N,No,9
3664,Faina Czaja,Female,5,1990-02-23,33.00 ,Software Test Engineer I,Manufacturing,Mass Customer,N,Yes,7
3685,Solomon Ruffles,Male,86,1989-06-12,34.00 ,Human Resources Manager,Financial Services,Affluent Customer,N,Yes,16
3747,Valerye Yukhtin,Female,8,1990-02-24,33.00 ,Web Developer IV,Manufacturing,Mass Customer,N,Yes,10
3837,Alysa McDiarmid,Female,26,1990-01-17,33.00 ,Professor,n/a,Mass Customer,N,Yes,17
3841,Barnebas Munro,Male,64,1990-01-24,33.00 ,Desktop Support Technician,Manufacturing,Affluent Customer,N,No,10
3929,Jacqui Fortnam,Female,50,1989-10-18,33.00 ,NA,n/a,Affluent Customer,N,Yes,10
107,Pris Stallebrass,Female,97,1990-07-01,33.00 ,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9
246,Binny Whight,Female,63,1991-02-28,32.00 ,Technical Writer,Manufacturing,High Net Worth,N,No,9
271,Doll Burtwell,Female,51,1991-02-13,32.00 ,Financial Advisor,Financial Services,Mass Customer,N,No,4
283,Sari Noye,Female,34,1991-02-04,32.00 ,Assistant Manager,Retail,Mass Customer,N,No,2
328,Bernice Kings,Female,87,1991-04-11,32.00 ,Senior Developer,Manufacturing,Mass Customer,N,No,12
386,Ethelyn Pincott,Female,63,1990-10-27,32.00 ,Senior Quality Engineer,Agriculture,Mass Customer,N,No,5
466,Jarad Bauser,Male,84,1991-01-27,32.00 ,NA,Manufacturing,Affluent Customer,N,Yes,2
472,Kippy Jessel,Female,38,1990-11-16,32.00 ,Internal Auditor,Financial Services,Mass Customer,N,Yes,8
518,Bernhard Senett,Male,60,1991-04-28,32.00 ,Database Administrator IV,Retail,Mass Customer,N,Yes,10
527,Lorilyn Topaz,Female,81,1990-10-19,32.00 ,VP Quality Control,Financial Services,Mass Customer,N,Yes,9
544,Giacomo Johanning,Male,51,1990-10-12,32.00 ,Structural Engineer,Manufacturing,High Net Worth,N,Yes,5
847,Kelci Morrison,Female,66,1991-05-26,32.00 ,Chief Design Engineer,Retail,High Net Worth,N,No,9
900,Clevey Ivamy,Male,48,1990-08-07,33.00 ,Associate Professor,Manufacturing,Mass Customer,N,Yes,5
1110,Lazar Cherryman,Male,73,1991-03-17,32.00 ,Information Systems Manager,Retail,High Net Worth,N,No,12
1127,Elly Ormshaw,Female,30,1991-02-27,32.00 ,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8
1269,Ravid Kilgallon,Male,56,1990-08-25,33.00 ,Account Coordinator,Property,High Net Worth,N,Yes,7
1300,Sisely Strelitzer,Female,0,1991-03-10,32.00 ,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9
1511,Yves Trehearne,Male,97,1990-07-08,33.00 ,Internal Auditor,Financial Services,Mass Customer,N,No,4
1515,Dietrich Escott,Male,80,1990-08-19,33.00 ,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2
1558,Oberon Scading,Male,14,1991-05-12,32.00 ,Information Systems Manager,Financial Services,Affluent Customer,N,No,2
1687,Chance Maben,Male,16,1991-05-09,32.00 ,NA,Manufacturing,Affluent Customer,N,Yes,8
1695,Blanch Leyshon,Female,11,1991-05-18,32.00 ,Environmental Specialist,n/a,High Net Worth,N,Yes,4
1703,Nerita Keppie,Female,14,1991-04-01,32.00 ,Product Engineer,Telecommunications,Mass Customer,N,Yes,3
2456,Reidar Pullin,Male,9,1991-05-29,32.00 ,Sales Associate,n/a,Mass Customer,N,No,10
2578,Felice McVane,Male,49,1991-02-27,32.00 ,Tax Accountant,Retail,High Net Worth,N,No,3
2611,Aeriel Lejeune,Female,36,1991-02-18,32.00 ,Tax Accountant,Financial Services,Affluent Customer,N,No,9
2671,Bridget Bussons,Female,11,1990-11-09,32.00 ,Analyst Programmer,n/a,Mass Customer,N,No,11
2946,Paige Bax,Male,14,1990-11-21,32.00 ,NA,Property,Mass Customer,N,Yes,7
